date,yr,ts_code,score,fwd_ret,position,mcap,amihud,max_rev,gap,sr5,vp_corr,pairs
2007-08,2007,sz002115,2.6599295259623696,-0.033816425120772875,1.0,0.0,19.488297672255808,-0.05955334987593042,0.006741573033707926,0.07589285714285732,0.06064447437025332,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sz000034,2.6397218389585317,0.4299363057324841,1.0,0.0,19.560061279500538,-0.052044609665427455,0.003030303030302939,0.03975535168195721,0.45860460966913646,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sz002056,2.6250891757286636,0.1577181208053693,1.0,0.0,19.212846319176794,-0.042402826855123754,0.0064102564102563875,0.03870967741935483,0.48086471977108575,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sz000928,2.552282188983072,0.24556213017751483,1.0,0.0,19.606902424818937,-0.05247813411078717,0.011267605633802802,0.014577259475218707,0.4436906044072545,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600279,2.476010515079009,0.03398692810457504,1.0,0.0,19.62439452266295,-0.06408544726301724,0.0011806375442738881,0.06707317073170715,0.20465074599473862,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sz002135,2.435474870559796,0.008836524300441795,1.0,0.0,19.39303873256275,-0.04784688995215314,-0.0,0.06473829201101922,0.3357389233732944,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sz000999,2.4173005769249443,0.028753993610223683,1.0,0.0,18.849792196014416,-0.032467532467532534,0.0015527950310559868,0.039877300613496924,0.3915693231292903,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600722,2.409978269135524,0.3384223918575062,1.0,0.0,19.68920212254992,-0.050761421319796884,0.0024154589371979673,0.0025380710659898,0.1044209366740235,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh601006,2.3998254957049983,0.23407917383820998,1.0,0.0,19.41886404126259,-0.04752851711026618,-0.0,0.04597701149425293,0.5023474351315712,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600463,2.382587220399074,0.11864406779661008,1.0,0.0,19.660801202048464,-0.0609951845906902,0.005347593582887722,0.018030513176144236,0.2546974053475981,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600797,2.334907806303221,0.13819368879216554,1.0,0.0,19.68733108747995,-0.07096774193548394,0.003980099502487677,0.04171011470281549,0.6062918250932182,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-08,2007,sh600645,2.3321352348524518,0.20930232558139528,1.0,0.0,19.421549966651167,-0.050943396226415194,0.019345238095238027,0.010736196319018343,0.34932509995285227,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-09,2007,sz002156,2.9939020278194786,-0.1869918699186991,1.0,0.0,19.583131132356137,-0.022592152199762072,-0.002293577981651307,0.003472222222222321,0.297694165669013,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-09,2007,sz000829,2.9764657416963782,-0.08668903803132,1.0,0.0,19.351434308948765,-0.04856293359762143,0.0016787912702854735,0.08119218910585824,-0.4451304240683056,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-09,2007,sz000719,2.940157188262338,0.08806262230919759,1.0,0.0,19.515416113241855,-0.05010020040080154,0.027131782945736593,-0.0,-0.16507177578074608,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-09,2007,sz000558,2.929439007083881,-0.1093333333333334,1.0,0.0,19.582514218168885,-0.039787798408488007,-0.0026954177897575704,0.015748031496062964,0.30444499806633457,max_xgap|max_xsr5|amihxmax_|gapxsr5
